
2024/08/19 (12:01:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/21 (16:31:59) | ===> btop++ v.1.3.2
2024/08/21 (16:31:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/22 (12:53:01) | ===> btop++ v.1.3.2
2024/08/22 (12:53:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/22 (15:22:05) | ===> btop++ v.1.3.2
2024/08/22 (15:22:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/26 (14:56:27) | ===> btop++ v.1.3.2
2024/08/26 (14:56:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/26 (14:56:53) | ===> btop++ v.1.3.2
2024/08/26 (14:56:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/28 (17:34:05) | ===> btop++ v.1.3.2
2024/08/28 (17:34:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/29 (10:45:27) | ===> btop++ v.1.3.2
2024/08/29 (10:45:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/29 (12:12:11) | ===> btop++ v.1.3.2
2024/08/29 (12:12:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/29 (12:12:44) | ===> btop++ v.1.3.2
2024/08/29 (12:12:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/29 (12:13:25) | ===> btop++ v.1.3.2
2024/08/29 (12:13:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/01 (14:15:46) | ===> btop++ v.1.3.2
2024/09/01 (14:15:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/05 (09:19:20) | ===> btop++ v.1.3.2
2024/09/05 (09:19:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/05 (09:19:26) | ===> btop++ v.1.3.2
2024/09/05 (09:19:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/05 (09:20:43) | ===> btop++ v.1.3.2
2024/09/05 (09:20:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/09 (10:38:17) | ===> btop++ v.1.3.2
2024/09/09 (10:38:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (10:38:17) | WARNING: NVML: Failed to get maximum GPU temperature, defaulting to 110°C: Not Supported
2024/09/09 (10:38:17) | WARNING: NVML: Failed to get GPU utilization: Not Supported
2024/09/09 (10:38:17) | WARNING: NVML: Failed to get GPU clock speed: Not Supported
2024/09/09 (10:38:17) | WARNING: NVML: Failed to get VRAM clock speed: Not Supported
2024/09/09 (10:38:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/09/09 (10:38:54) | WARNING: NVML: Failed to get PCIe TX throughput: Unknown Error
2024/09/09 (10:39:12) | WARNING: NVML: Failed to get PCIe RX throughput: Unknown Error
2024/09/09 (10:39:24) | WARNING: NVML: Failed to get GPU power state: Unknown Error
2024/09/09 (10:39:36) | WARNING: NVML: Failed to get GPU temperature: Unknown Error
2024/09/09 (10:39:41) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:39:47) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:39:53) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:39:58) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:05) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:11) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:17) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:23) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:29) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:35) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:41) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:47) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:53) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:40:59) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:41:05) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:41:17) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:41:22) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:41:28) | ERROR: Stall in Runner thread, restarting!
2024/09/09 (10:41:37) | ERROR: Stall in Runner thread, restarting!

2024/09/09 (11:15:37) | ===> btop++ v.1.3.2
2024/09/09 (11:15:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/09 (11:15:45) | ===> btop++ v.1.3.2
2024/09/09 (11:15:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/24 (07:59:15) | ===> btop++ v.1.4.0
2024/09/24 (07:59:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/24 (07:59:15) | WARNING: Intel GPU: Failed to initialize PMU

2024/09/24 (08:04:09) | ===> btop++ v.1.4.0
2024/09/24 (08:04:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/24 (08:04:09) | WARNING: Intel GPU: Failed to initialize PMU

2024/09/26 (19:36:40) | ===> btop++ v.1.4.0
2024/09/26 (19:36:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/26 (19:36:40) | WARNING: Intel GPU: Failed to initialize PMU

2024/09/29 (15:14:46) | ===> btop++ v.1.4.0
2024/09/29 (15:14:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/29 (15:14:46) | WARNING: Intel GPU: Failed to initialize PMU

2024/09/29 (15:14:56) | ===> btop++ v.1.4.0
2024/09/29 (15:14:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/29 (15:14:56) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/04 (09:27:06) | ===> btop++ v.1.4.0
2024/10/04 (09:27:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/04 (09:27:06) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/14 (10:55:05) | ===> btop++ v.1.4.0
2024/10/14 (10:55:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/14 (10:55:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (19:32:30) | ===> btop++ v.1.4.0
2024/10/24 (19:32:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (19:32:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/26 (22:34:27) | ===> btop++ v.1.4.0
2024/10/26 (22:34:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/26 (22:34:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/07 (13:26:27) | ===> btop++ v.1.4.0
2024/11/07 (13:26:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/07 (13:26:27) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/07 (14:13:48) | ===> btop++ v.1.4.0
2024/11/07 (14:13:48) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/07 (14:26:15) | ===> btop++ v.1.4.0
2024/11/07 (14:26:15) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/07 (14:27:22) | ===> btop++ v.1.4.0
2024/11/07 (14:27:22) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/08 (08:17:17) | ===> btop++ v.1.4.0
2024/11/08 (08:17:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/08 (08:17:17) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/08 (20:14:37) | ===> btop++ v.1.4.0
2024/11/08 (20:14:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/08 (20:14:37) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/08 (20:14:41) | ===> btop++ v.1.4.0
2024/11/08 (20:14:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/08 (20:14:41) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/08 (20:39:28) | ===> btop++ v.1.4.0
2024/11/08 (20:39:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/08 (20:39:28) | WARNING: Intel GPU: Failed to initialize PMU
